nome_operadora,modalidade,uniodonto,qt_beneficiarios_periodo,qt_prestadores_periodo,ativa,porte,reg_ans,ano,trimestre,3_vr_receitas,4_vr_despesas,311_vr_contraprestacoes,3111_vr_contraprestacoes_efetivas,311121_vr_contraprestacoes_pre,3117_vr_corresponsabilidade_cedida,1231_vr_creditos_operacoes_saude,41_vr_eventos_liquidos,2111_vr_eventos_a_liquidar,43_vr_desp_comerciais,464119113_vr_desp_comerciais_promocoes,46_vr_desp_administrativas,44_vr_outras_desp_oper,47_vr_desp_tributos,35_vr_receitas_fin,36_vr_receitas_patrimoniais,45_vr_despesas_fin,33_vr_outras_receitas_operacionais,12_vr_ativo_circulante,13_vr_ativo_permanente,21_vr_passivo_circulante,23_vr_passivo_nao_circulante,25_vr_patrimonio_liquido,31_vr_ativos_garantidores,32_vr_provisoes_tecnicas,2521_vr_pl_ajustado,2522_vr_margem_solvencia_exigida,61_vr_conta_61
,,,,,,,417050,2016,2,44801756.88,36828805.99,0,0,0,0,0,0,0,7475032.01,0,22210526.07,1075756.62,0,780441.84,0,6067491.29,0,92199209.07,62319823.58,81907505.8,22327562.24,50283964.61,48723093.56,-4701778.52,0,0,3358345.96
,,,,,,,353264,2022,3,52732526.16,56992563.56,20439106.04,20861141.69,0,0,233184.66,21785431.82,4356573.17,0,0,1792910.72,33166504.12,0,1252374.95,788857.8,247716.9,31232953.47,14074528.77,10089424.55,9023566.7,2202895.36,12937491.26,19458339.94,0,0,0,0
,,,,,,,411434,2008,3,1909091.59,1698313.51,1170333.45,1170333.45,0,0,0,895865.26,0,0,0,773426.22,27298.11,0,0,0,1723.92,736835.25,374692.86,0,412895.74,0,418741.3,1170333.45,0,106629.08,0,0
,,,,,,,386901,2007,1,1470803.62,1534162.73,1156818.82,1179348.07,0,0,225394.83,1005537.97,200153.13,10560.75,0,252708.85,256716.73,0,0,798.37,8638.43,324479.81,718645.39,433555.85,855553.36,572849.9,285768.22,1134424.46,0,0,69356.98,0
,,,,,,,330566,2024,2,86757176.77,85328049.6,66065219.26,66741275.33,0,-495790.49,2857936.01,56226784.08,24528981.74,287179.24,0,12730896.65,14485991.13,2630.74,2330776.11,346915.96,1594567.76,22132781.78,50346737.03,38561980.86,46145014.11,17333804.08,25429899.7,65770387.05,-2029410.07,0,0,680359.87
,,,,,,,335070,2009,2,9340277.36,9601920.37,9651918.41,9651918.41,0,0,594218.73,6466714.7,1258229.11,465659.41,0,2470774.52,0,0,0,0,198771.74,0,2773867.76,1460566.8,2617796.98,1343513.43,547579.99,9541152.28,-313166.87,0,1053428,12812.83
UNIODONTO DE CRUZ ALTA- COOPERATIVA ODONTOL,Cooperativa odontológica,SIM,0,,NÃO,,315770,2010,1,142369.79,144222.03,119612.96,0,0,0,689.27,110616.48,0,0,0,33605.55,0,0,648.69,0,0,21445.86,101050.6,18566.12,26292.44,0,95176.52,119612.96,0,0,0,0
,,,,,,,364941,2011,2,112325.81,73052.28,112325.81,112325.81,0,0,141635.16,34418.51,37282.25,0,0,38633.77,0,0,0,0,0,0,444502.81,357573.2,240146.3,268405.1,293524.61,112325.81,0,81206.01,0,7493.8
,,,,,,,371629,2022,2,100372209.98,96672440.98,95855650.62,97326794.1,0,-1178394.72,2574944.86,79522447.69,22320895.43,2442588.75,0,8701275.24,5829391.72,15507.45,2512555.35,115229.4,161230.13,3255748.19,59392543.58,24074862.68,39729697.13,3989725.65,39747983.48,95855650.62,-1366973.58,0,0,802760.59
,,,,,,,312126,2022,2,1003507256.36,896412397.56,942932191.38,949218861.03,0,-6286669.65,674632.95,829812632.26,314829642.64,0,0,45504060.89,8888402.97,0,58982095.12,0,12207301.44,1592969.86,1206339297.43,33901417.36,492839732.42,38470514.34,708930468.03,942932191.38,0,0,0,0
,,,,,,,419249,2022,3,266436371.88,278169049.02,258274960.24,258274960.24,0,0,23125130.11,231745787.39,19563056.3,10550785.56,0,22334533.17,12054216.99,0,8797803.14,0,1483725.91,6750.24,65816080.97,12273243.49,32399967.83,2353932.69,43335423.94,258274960.24,-643141.74,0,0,0
,,,,,,,309028,2022,4,97245929.58,88056114.26,38540697.9,38540697.9,0,0,574619.65,8103582.74,3181194.5,0,0,17278351.57,62153575.4,0,3751866.03,0,520604.55,54953365.65,43579519.67,2333339.29,5412825.93,0,40500033.03,38540697.9,0,0,0,0
UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓG,Cooperativa odontológica,SIM,536394,1888,SIM,,350494,2022,4,124965099.56,119859409.37,113807247.09,118850570.26,113547588.02,-5043323.17,1093346.9,65503475.3,1959675.2,2855201.05,0,35789944.57,12741201.06,470.2,2007077.88,359032.53,2969117.19,13283374.02,30217532.98,10539129.81,10125864.09,11498865.14,19131933.56,114025721.33,-4710106.2,0,0,1215012.41
,,,,,,,327328,2022,4,3979374.71,3244300.97,1424267.3,1424267.3,0,0,2620,1032085.07,124152.87,0,0,537896.63,1601199.06,0,45439.01,0,73120.21,2630772.39,390399.14,3072295.31,255171.1,791493.4,1756604.75,1424267.3,-121103.99,0,0,75648.54
,,,,,,,417998,2022,4,4627189.03,5012721.63,0,0,0,0,0,0,0,1383690.02,0,3384996.87,0,0,42421.57,0,244034.74,75371.92,3854564.41,2104900.23,3707423.28,1017620.97,1234420.39,4836099.24,-326703.7,359288.5,0,0
,,,,,,,413721,2023,1,7659946.5,6832195.21,7514531.94,7514531.94,0,0,6195556.19,5599858.3,3302322.8,37390.39,0,1163418.11,0,0,135358.36,0,31528.41,10056.2,10898088.76,1089520.8,5083485.36,132181.66,6771942.54,7514531.94,0,0,0,0
SISDENTE - SISTEMA INTEGRADO DE SAÚDE DENTA,Odontologia de Grupo,NÃO,1450,,SIM,,344095,2023,4,923166.25,870097.21,892752.86,900779.97,900779.97,0,8939.16,428931.74,61862.6,0,0,429030.8,9575.26,1911.92,30413.39,0,647.49,0,286160.43,44772.65,108945.03,16436,205552.05,892752.86,0,0,0,13507.42
,,,,,,,321273,2023,4,670711483.2,621004108.3,585611440.3,593340734.3,0,-7669494.67,1874608.62,529463482.2,40430517.54,1912850.97,0,22813386.27,59518220.53,1565754,24870770.95,5540304.45,5730414.34,72527231.32,234296363.6,184758271.3,123810874.6,94576348.52,200667411.8,585122678.5,-7833152.15,0,0,10640143.31
,,,,,,,319872,2023,2,5249755.08,3268807.59,4934703.5,4934703.5,0,0,834684.3,2156291.1,4549412.04,0,0,784133.99,287650.46,0,415764.23,0,40732.04,0,11695467.69,282253.61,6105839.24,222905.65,5648976.41,4934703.5,-100712.65,0,0,310145.4
,,,,,,,303739,2023,3,144702212.77,142177153.24,143606019.38,147514037.36,0,-3120512.18,8752441.11,119569716.96,20404854.36,1217902.62,0,16768752.34,3744292.85,0,4562363.59,235055.86,876488.47,1144773.16,39143701.27,25256474.5,28153198.11,5499939.94,29088298.2,143606019.38,-4845999.22,0,0,866320.01
,,,,,,,415910,2023,3,2289328.67,2170466.59,2243659.96,2243659.96,0,0,74859.75,1447522.22,621986.2,0,0,462683.78,174371.94,2999.7,105806.51,14083.49,82888.95,0,982159.07,1469953.62,971487.81,215484.16,1165305.58,2243659.96,-74221.29,0,0,19026.94
PB ASSISTENCIA MEDICA EU LTDA,Medicina de Grupo,NÃO,6143,,SIM,,422584,2023,3,18718002.39,12971798.34,19831786.74,19831786.74,0,0,3914063.6,6066646.96,3138353.27,465858.51,0,3574933.44,2837680.9,0,245596.23,0,26678.53,0,8902366.66,412184.28,5342380.48,0,3972170.46,19831786.74,-1359380.58,0,0,1934308
,,,,,,,304701,2023,3,2498069052.26,2432508565.11,2321651645.43,2344971416,0,-16534038.93,123080534.43,1999068660.04,534970169.89,106990834.16,0,164476393.85,131921078.51,681073.5,98024419.46,11107058.34,29370525.05,54815323.67,1232687017.9,609595969.16,717159928.19,402991616.02,722131442.85,2364267419.84,-31162565.68,0,0,23390780.41
UNIDENTIS ASSISTENCIA ODONTOLOGICA LTDA.,Odontologia de Grupo,NÃO,186424,,SIM,,413429,2023,3,19044182.81,18302385.74,19138928.47,19138928.47,19138928.47,0,1248366.73,10516446.27,3077817.98,1921882.06,0,4779339.21,1022795.94,0,583078.61,0,61922.26,209568.27,7970082.68,901672.46,3878545.3,0,4485623.78,19138928.47,-887392.54,0,0,234211.01
,,,,,,,311618,2023,3,132774250.49,129266976.86,76296534.46,76794063.2,0,-471241.84,2774057.16,67841515.41,9265622.61,179598.51,25386.12,9920388.21,50842394.5,20775.13,2854180.84,430431.39,462305.1,54841837.07,66760736.04,154211632.51,41907701.46,114935125.24,64129541.85,76152258.49,-245972.15,0,0,421640.03
SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA,Filantropia,NÃO,593,,SIM,,330116,2023,3,203448974.54,198014890.69,31031523.18,31345052.76,0,0,272895.13,26062128.18,9439788.22,0,0,2021549.16,166548943.56,154254.28,3789619.64,0,3228015.51,168627831.72,66215957.61,48546348.98,60661547.1,38738558.85,9928116.79,31031523.18,0,0,0,0
,,,,,,,341941,2012,3,17559053.07,15086958.68,9980596.17,10061997.25,0,0,325816.69,5007420.8,1154546.88,0,0,839006.59,8557135.27,0,142289.63,0,683396.02,7990271.91,3545826.44,17168310.58,4801675.06,1990757.54,12269179.23,9980596.17,-630311.99,0,0,819569.2
,,,,,,,418901,2022,4,708384.26,378853.4,0,0,0,0,0,0,0,0,0,225098.14,48028.49,0,28501.95,0,105726.77,0,1071383.12,0,109797.99,95585.63,865999.5,679882.31,0,0,0,0
,,,,,,,422631,2024,1,164078871.72,150983790.04,146269290.66,146269290.66,0,0,0,90414625.64,304743663.8,0,0,58215252.63,1851098.43,0,17809581.06,0,502813.34,0,1625924826.36,17166435.78,935131001.82,0,707960260.32,146269290.66,0,0,0,0
,,,,,,,337404,2007,1,9844150.19,8527539.66,9832578.93,9832578.93,0,0,0,7664596.53,0,0,0,822284.22,40658.91,0,0,11571.26,0,0,10112743.6,0,7007652.25,163312.44,3149134.89,9832578.93,0,0,0,0
,,,,,,,349917,2008,1,1751245.54,1608581.81,1635504.48,1692751.05,0,0,244422.61,1228487.36,305778.17,0,0,281931.02,94755.77,0,0,0,3407.66,146575.66,1444074.38,12864.16,2586458.24,0,-1272183.43,1592301.18,0,0,0,0
,,,,,,,309168,2008,2,1444708.53,526694.98,0,0,0,0,0,0,0,0,0,498041.12,295,0,0,4249.42,28358.86,0,732171.41,937.68,222839.2,366945.83,271855.57,1522529.71,-86022.91,0,0,676157.98
,,,,,,,410543,2008,3,128966.71,93863.52,80410.08,0,0,0,2865.29,24569.84,0,0,0,66070.92,0,0,56.74,0,3222.76,0,32915.07,0,34453.21,0,13515.77,135731.58,-7668.87,0,0,9704.01
,,,,,,,303976,2013,1,198689996.91,237584761.99,177553427.85,177553427.85,0,0,86640144.57,166792140.82,142454627.81,940223.63,0,41098058.61,25004359.37,0,1742924.74,568226.93,3749979.56,19725335.94,197643381.71,102214070.19,240631036.84,60180560.61,-954145.55,177553427.85,-899918.55,0,0,0
,,,,,,,415910,2019,2,1456223.34,1369322.82,1449309.93,1449309.93,0,0,104742.68,851138.72,467493.71,0,0,279655.76,193734.63,1999.8,52900.93,7120.12,42793.91,0,586321.81,1263407.96,592053.52,220773.25,964601.75,1449309.93,-53107.64,0,0,14599.27
,,,,,,,417416,2020,2,423.2,155257.68,0,0,0,0,0,0,0,0,0,155254.77,0,0,423.2,0,2.91,0,187638.03,31566.98,85272.47,0,133932.54,0,0,103500,0,0
QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉD,Medicina de Grupo,NÃO,7630,,SIM,,418170,2022,2,76321060.34,78514145.82,75422902.9,75422902.9,34907.18,0,1259538.65,64525900.7,26786332.86,2927054.88,0,7390339.89,712902.48,0,1951631.64,0,2957947.87,515853.22,48835122.33,6734654.15,31322336.95,2065579.03,24374945.98,75422902.9,-1569327.42,0,0,0
,,,,,,,330264,2022,2,56441711.87,58181373.92,52413574.56,52809255.54,0,-395680.98,1574497.28,47120597.63,15198509.19,120351.72,0,6974223.65,3942478.7,0,2173436.29,117306.04,23722.22,2423320.81,41381297.33,10915762.84,23016031.86,2056501.87,27224526.44,52413574.56,-260638.08,0,0,621200.64
BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPIT,Medicina de Grupo,NÃO,6483,,SIM,,366561,2010,1,16146685.29,12986136.79,13547026.43,13682854.79,0,0,642932.38,11821839.68,4579167.25,182201.93,0,749839.03,229696.39,0,0,0,2559.76,99430.6,19336087.39,2035958.98,6142103.22,82500,11986894.65,15882634.14,-219469.5,0,0,0
,,,,,,,403130,2015,4,1702809.18,1691978.63,1375936.78,1388115.57,0,0,7597.8,771565.06,126504.24,0,0,629751.63,258949.84,1110.19,24402.34,10542.61,30601.91,337565.89,223105.9,471378.1,301382.2,21698.09,371403.71,1375936.78,-45638.44,86509,0,31018.03
PREVODOCTOR ASSISTÊNCIA ODONTOLÓGICA LTDA.,Odontologia de Grupo,NÃO,0,,NÃO,,412830,2010,1,126020.27,122421.71,77894.5,0,0,0,2562.81,24459.16,0,1887.6,0,66053.55,30021.4,0,0,0,0,33764.43,80268.93,127152.89,191258.06,55319.45,-41890.6,96469.76,-4401.04,0,0,863.65
,,,,,,,411434,2010,2,1664313.58,1566531.94,1006193.21,1006193.21,0,0,0,890942.88,148813.18,0,0,566316.79,107492.34,0,0,0,1779.93,658120.37,314457,623782.14,247305.54,0,593151.96,1006193.21,0,0,0,0
,,,,,,,350648,2009,4,8205894.21,7461804.51,6991619.89,7003139.01,0,0,519713.13,4117178.39,799084.23,89614.33,0,2666269.72,346690.95,53801.1,71062.39,0,188250.02,871046.79,6621906.78,3185903.02,1743390.41,4268826.69,3795592.7,6910569.27,0,0,0,0
FUNDAÇÃO CESP,Autogestão,NÃO,5159,,SIM,,315478,2016,4,712814792.14,612834859.2,617526730.68,617526730.68,0,0,13638966.64,560444056.19,82680587.24,0,0,38385878.98,13587072.3,0,70637818.27,0,417851.73,15571698.64,610148675.75,114414252.01,112776829,124243583.81,487542514.95,636066024.1,-9460748.87,0,0,0
,,,,,,,304531,2007,1,1991388.4,2076410.41,1433530.98,1433530.98,0,0,705074.08,853930.42,206636.25,0,0,747220.88,0,0,1950,0,475259.11,479372.81,1319756.48,204804.9,1539030.91,1693406.8,464411.18,1500327.88,0,0,11302.08,0
,,,,,,,354562,2008,2,42505408.47,38186126.37,16683201.87,17586798.7,0,0,423409.18,13732459.7,1401890.35,33679.38,0,7019183.36,17323964.53,0,0,0,76839.4,25264221.16,20405024.66,2736126.66,11544900.12,3474583.33,22898404.21,16656590.77,0,0,8489439.62,0
PREVINA ODONTOLOGIA LTDA,Odontologia de Grupo,NÃO,3365,,SIM,,403636,2009,3,129055.34,124359.55,143802.01,0,0,0,29060.19,38311.25,0,0,0,84812.49,0,0,0,0,1235.81,0,40143.72,42387.83,25465,0,52370.76,143499.78,-15372.48,0,0,0
,,,,,,,354678,2020,1,4026509.57,3928502.63,3498474.71,4572408.2,0,-999821.15,930076.47,1799716.97,2593274.85,22659.18,0,1168331.33,882535.23,0,40219.15,0,55259.92,658331.53,5674867.31,9239398.97,3832623.01,6000207.76,5081435.51,3498474.71,-118381.1,0,0,9947.24
,,,,,,,346951,2020,1,10286691.86,9089267.31,9611682.46,11072631.46,0,-1460503.96,1902001.52,6753149.26,4470401.69,87897.71,0,1175585.49,1131285.04,2327.43,119646.16,120.5,-60977.62,745933.59,14252529,3055008.97,6190526.66,1625684.84,9491326.47,9611682.46,-197696.6,0,0,63905.86
,,,,,,,343269,2020,2,422438830.73,362704564.07,398940514.06,425268588.8,0,-28026218.51,18085946.72,297970116.5,75747710.77,2224287.67,156562.17,28475374.36,21591119.14,7728.4,12295935.08,3113493.06,12435938,18653138.17,381192764.01,136126166.81,111773253.45,144596318.05,260949359.32,398940514.06,-9149604.12,0,0,9950443.69
,,,,,,,335592,2020,2,498946152.79,434006761.24,498488200.57,515802400.65,0,-6870577.79,20376566.04,353733229.87,89248610.13,6616022.51,0,36582629.45,33733149.48,0,5808503,386983.21,3341729.93,13177557.43,428634825.29,113443402.34,157624490.66,69765555.08,314688181.89,500023059.92,-20410845.27,0,0,1995057.69
,,,,,,,371106,2020,2,88704718.72,84293186.62,82387399.07,96942508.04,0,-13433863.78,3918681.73,60316519.01,22481894.79,1186975.32,0,8802972.53,13854901.61,0,740342.25,689152.65,131818.15,6993284.89,59636032.1,22153622.77,34801741.9,5716787.61,41271125.36,82387399.07,-1622779.51,0,0,714610.31
,,,,,,,367613,2020,3,7697397.96,6203951.36,7527328.73,8959879.28,0,-1577283.44,482650.34,3583360.08,1141964.93,129276.32,4422.61,2123787.12,348546.59,0,133393.91,261266.61,18981.25,83615.32,7167588.82,3221997.38,1633479.89,1939965.59,6816140.72,7527328.73,-304318.49,0,0,32098.12
MOGIDONTO PLANOS ODONTOLÓGICOS LTDA,Odontologia de Grupo,NÃO,0,,NÃO,,354741,2020,3,10142315.85,7076368.04,9892092.49,10523306.82,10523306.82,0,1042375.96,2179659.5,702982.2,522164.94,0,3123524.97,943680.93,30198.01,326802.91,529693.81,277139.69,18746.3,10902042.39,3661285.74,1882811.34,1580136.83,9047986.1,9892092.49,-625019.66,1065000,0,1013553.95
UNIODONTO MACAÉ - COOPERATIVA ODONTOLÓGICA,Cooperativa odontológica,SIM,0,,NÃO,,300195,2020,4,2167447.44,2224697.48,1988774.81,2140282.35,2031916.16,-151507.54,178186.74,297391.41,44456.99,97939.59,200,1539503.5,279801.33,0,27327.72,0,10061.65,254168.01,664960.57,467003.74,174634.96,0,957329.35,1988774.81,-102823.1,0,0,0
SAMEL PLANO DE SAÚDE LTDA,Medicina de Grupo,NÃO,1,,SIM,,367095,2020,4,222343454.57,208787160.78,203791278.97,203791278.97,0,0,8921804.64,151809702.34,29144767.86,7217768.74,0,47778234.81,761634.81,0,753293.05,0,1219820.08,22771571.98,52742844.8,27701073.24,37480052.21,8837863.93,34126001.9,203791278.97,-4972689.43,0,0,5880567.55
,,,,,,,420841,2020,4,3394278.98,2771137.2,2747880.85,2747880.85,0,0,161885.75,1502766.29,384611.79,265891.21,0,981439.72,6303.79,0,84160.24,747638.83,14736.19,0,3024549.32,1634190.85,1487412.6,0,2548185.79,2747880.85,-185400.94,0,0,0
UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIV,Cooperativa odontológica,SIM,109907,3314,SIM,,361593,2020,4,9824463.28,9118971.7,8769779.07,22325556.31,22204415.58,-13555777.24,1897327.44,1186963.87,791142.38,1556583.29,30147.89,4922153.21,1294161.43,0,79122.91,12047.04,159109.9,1547074.63,5821186.37,2886309.07,2300743.72,1494425.78,4912325.94,9508472.07,-1322253.37,0,0,0
,,,,,,,323055,2021,1,15133644.24,13298880.8,14376396.22,15268028.19,0,-461123.31,1803423.48,11012444.59,6909367.62,21160.02,1200,1545360.56,714016.58,762.54,246826.99,25452,5136.51,721254.17,25008462.55,3404185.52,9485615.63,1068917.93,16265555.5,14365645.71,-225534.63,0,0,242204.43
,,,,,,,370975,2021,2,13566182.95,13118224.7,12629587.54,21614306.38,0,-8995311.4,518285.6,8302135.22,4815442.95,0,0,3323946.03,1266366.87,0,236607.07,152095.36,225776.58,1038826.25,13281846.07,3307477.02,6692816.53,1976800.89,7919705.67,12629587.54,-468014.61,0,0,112361.79
,,,,,,,349712,2021,3,242664378.68,230093895.16,225050789.21,244736179.79,0,-19562843.8,4876873.06,172329489.92,25565044.56,1147561.4,0,21464095.75,34432610.11,3499.57,2824831.65,265891.24,716638.41,18282830.17,84855932.83,70784401.18,50075884.66,12033875.09,93530574.26,225050789.21,-2797128.3,0,0,1782918.23
,,,,,,,418218,2021,3,5038789.42,3751190.01,4687153.26,6272269.21,0,-1585115.95,293103.67,2795156.31,519415.73,0,0,761036.04,118897.57,0,322101.16,0,76100.09,29535,11872016.61,883601.32,581995.67,0,12173622.26,4687153.26,0,0,0,0
,,,,,,,343064,2021,3,63006890.89,59932758.28,60882699.54,60882699.54,0,0,1093388.97,53393821.61,15034718.82,2265657.35,0,2159295.05,1973426.48,0,3049938.78,0,140557.79,0,36144335.37,4445982.28,16267182.1,4758211.67,19564923.88,60882699.54,-925747.43,0,0,1081360.46
,,,,,,,353698,2021,4,36899644.4,32080206.96,24900962.51,25749792.68,0,-3163672.6,991487.52,17445231.89,1831193.09,68190.13,0,4155108.08,10103426.17,10163.3,378839.91,13093.45,298087.39,12820389.94,7770542.32,19300073.75,5792691.19,3837734.79,17440190.09,24900962.51,-391501.16,0,0,73611.08
,,,,,,,415286,2022,1,0,53643.95,0,0,0,0,0,0,0,0,0,51673.25,0,0,0,0,1970.7,0,2843729.29,26069.06,3374690.15,201600.66,-652848.51,0,0,0,0,0
UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCI,Cooperativa odontológica,SIM,107350,655,SIM,,368555,2022,1,10575531.59,10030143.26,10671540.34,10671540.34,10671540.34,0,657557.13,6492942.07,4204696.92,49327.54,0,3095031.08,218287.97,0,212947.02,7225.35,174554.6,104011.36,10312853.08,5426190.12,8011550.78,190836.36,7536656.06,10671540.34,-420192.48,0,0,12890.88
,,,,,,,411752,2022,1,71458257.3,87123962.54,71748780.03,71830257.28,0,0,11859586.07,77047454.87,52918980.69,3606378.39,0,4418912.49,1370624.5,0,2577924.51,0,680592.29,116257.14,109659326.55,1484510.62,56148295.85,462799.17,54532742.15,69378077.57,-614001.92,0,0,0
,,,,,,,350648,2011,2,9617361.22,8047479.71,4432662.96,4453123.77,0,0,361740.69,2703630.47,1871473.63,40508.11,0,1163490.06,4004757.85,0,41485.02,0,135093.22,4133553.15,9360436.26,5357309.37,2360518.15,4459942.56,7897284.92,4432662.96,-12899.59,0,0,0
COJUN CENTRO ODONTOLOGICO JUNDIAI LTDA.,Odontologia de Grupo,NÃO,0,,NÃO,,415812,2007,2,889246.99,845238.07,888838.02,0,0,0,139187.44,0,0,0,0,638709.16,148055.14,0,0,0,58473.77,0,138605.94,0,434987.91,0,-65434.79,888838.02,0,346.02,0,0
AMEPLAN ASSISTÊNCIA MÉDICA PLANEJADA LTDA,Medicina de Grupo,NÃO,0,,NÃO,,394734,2010,2,30594159.02,30437781.89,26269362.8,26811277.8,0,0,415831.88,16141683.47,7504133.15,202698.01,0,6534255.91,1186077.76,2066620.59,95642.16,0,4306446.15,869656.25,18594363.11,25823687.3,17225913.34,30861682.63,-3669545.56,29366378.81,-552436.33,0,0,0
SERVMED SAÚDE LTDA,Medicina de Grupo,NÃO,0,,NÃO,,326356,2014,4,39247049.49,38043917.3,39324099.17,39383571.44,0,0,746427.75,28121233.36,6248133.26,1876858.38,0,6847222.1,1062849.61,0,567903.91,10598.17,135753.85,274961.8,6634671.86,2490254.86,7806610.46,493283.93,825032.33,39324099.17,-930513.56,7742,0,382193.5
,,,,,,,315265,2007,1,3232672.77,3410978.19,3255162.87,3508475.44,0,0,1431975.65,2534703.64,387209.92,133441.76,0,691147.9,8524.01,0,0,0,43160.88,43675.71,2300341.15,3281.9,1923827.85,278281.9,400128.21,3230759.19,-74319.32,776.36,0,0
,,,,,,,301906,2011,1,539344.7,623116.36,566192.46,570151.61,0,0,159648.45,381252.83,393156.75,0,0,200924.67,6875.02,0,0,0,34063.84,0,525475.47,839275.76,1072577.35,139504.84,152669.04,566192.46,-29787.24,249961.56,0,0
,,,,,,,421910,2020,2,141777.14,146839.75,0,0,0,0,0,0,0,0,0,119459.96,25491.15,0,1320.52,0,1888.64,0,810114.94,0,25773.19,0,789404.36,161805.43,-21348.81,590000,0,0
OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA,Medicina de Grupo,NÃO,9,,SIM,,354511,2019,2,88841564.56,82745683.17,87856623.85,87908043.75,0,0,2892289.77,69441209.12,28101010.5,1034312.94,0,5273968.9,6510550.99,0,590984.66,1277.87,485641.22,1206106.08,32004774.18,40181281.99,32549978.93,14614402.8,25021674.44,87856623.85,-813427.9,0,0,1438819.79
UNIODONTO DO RIO DE JANEIRO COOPERATIVA ODO,Cooperativa odontológica,SIM,0,,NÃO,,318230,2007,2,4860744.99,4710033.86,4289757.98,0,0,0,3412.14,2452733.21,0,204726.62,0,1664879.26,354301.1,0,0,3860.27,32089.67,375455.24,1174162.41,0,1337499.75,384943.79,724440.7,4455719.6,0,0,240967.79,0
,,,,,,,412821,2010,2,26242.98,220942.88,0,0,0,0,0,153.68,0,805.96,0,214062.82,2205.82,0,0,0,3714.6,24959.59,62039,11385.78,50625.97,1371046.74,-1348247.93,1283.39,0,29474.69,0,0
UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDI,Cooperativa Médica,NÃO,0,,NÃO,,340952,2020,1,73495346.15,72871064.09,66493320.14,78904974.22,271044.28,-12411654.08,11416056.75,59164187.54,59236233.1,373313.45,0,5899010.07,6166963.64,499.23,1228016.39,16319.88,1267090.16,6268621.84,102487235.21,70330439.27,105490005.18,27853128.69,38850258.55,66507188.84,-325465.17,0,0,0
,,,,,,,321036,2008,1,2675825.09,2410079.47,2492850.32,2547887.18,0,0,502655.48,1528365.56,470222.51,24137.49,0,475007.6,332856.43,0,0,0,49712.39,213262.17,1232983.93,2102806.28,1550833.69,667756.78,1319982.58,2452721.85,0,0,74025.65,0
,,,,,,,411809,2014,1,1712428.92,1520803.25,1625000,1625000,0,0,0,1272275.81,361949.39,0,0,169734.32,60123.99,0,86183.49,0,18669.13,1245.43,3600889.28,47369.42,445004.39,0,3203254.31,1625000,0,0,0,0
"SAMED - SERVIÇOS DE ASSISTÊNCIA MÉDICA, ODO",Medicina de Grupo,NÃO,0,,NÃO,,309192,2012,2,26409739.76,26871502.84,25388131.85,25634771.26,0,-323576.81,650284.59,18590599.03,6435457.53,1039532.89,0,4732279.17,631965.31,123771.56,59604.4,0,1753354.88,1516694.18,15965906.52,10625038.89,20655620.07,9594584.62,-3197496.2,25388131.85,-872738.95,1195697.74,0,0
AMEPLAN ASSISTÊNCIA MÉDICA PLANEJADA LTDA,Medicina de Grupo,NÃO,0,,NÃO,,394734,2018,4,222721091.47,214459474.35,221821169.17,221821169.17,0,0,16164859.06,147920565.62,56893160.6,14943082.45,0,43241629.72,-278214.69,0,6344944.43,0,8632411.25,1199903.4,128597882.77,31820906.63,127325771.77,19789581.92,13303435.71,221821169.17,-6644925.53,670000,0,0
,,,,,,,363111,2010,3,7309625.93,7536362.94,3257623.68,3257623.68,0,0,56034.97,2994194.07,400675.11,4456.99,0,2276695.05,2249468.14,0,0,0,11548.69,3770004.08,1427543.17,4933654.37,1742093.46,979362.95,3866478.14,3436250.92,0,0,0,0
SAUDE PAS - MEDICINA E ODONTO,Autogestão,NÃO,4650,,SIM,,409243,2008,4,6618854.52,5805087.75,6633696.24,6665622.8,0,0,392812.88,3678218.42,412055.24,0,0,2039285.8,0,0,0,0,87583.53,5916,1608612.98,0,571495.69,0,399357.93,6548829.22,0,0,0,0
,,,,,,,413518,2017,4,17397330.3,16603021.56,16446170.87,16446170.87,0,0,1702858.22,14293353.07,1103908.09,0,0,2136734.29,112128.92,0,739064.64,0,60805.28,212094.79,9123438.94,87920.91,1359992.3,0,7851367.55,16446170.87,0,0,0,0
,,,,,,,339636,2018,1,48965430.49,48965430.49,44526774.68,44526774.68,0,0,14849161.33,34852459.11,11367406.67,0,0,14031924.74,77654.4,0,856901.67,0,3392.24,4220462.93,74222032.07,57946.6,62784055.07,0,11495923.6,44526774.68,-442457.25,0,0,0
,,,,,,,346276,2018,1,48840213.37,47029535.27,40409291.8,40599120.21,0,-166463.37,1269654.86,32979463.36,15630505.37,383734.8,0,5036640.56,8325965.74,0,470818.7,0,303730.81,8937675.99,35054486.55,35805476.83,31346466.58,8990419.94,30523076.86,40447245.23,-688648.82,0,0,21695.25
